TreeID,PlotID,STATUSCD,SPCD,DIA_cm,HT_m,CR,EXP_tph,TPH,TPM,X_m,Y_m
31453820010690,31453794010690,1,122,36.068,23.4696,0.3,6.018046,14.8708925683,0.00148708925683,151.40202714080084,71.83893575869887
31453809010690,31453794010690,1,122,43.434000000000005,24.9936,0.45,6.018046,14.8708925683,0.00148708925683,111.0005543223823,8.892530261483378
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,32.67487407074443,142.31011494966342
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,179.4787245199532,40.98534643959506
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,11.396070778985944,108.86511299975056
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,134.61292929645003,169.59380871712156
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,133.83156097785712,133.06176773539335
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,183.1387898877519,154.09548574975202
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,45.575104773399346,183.24900025358255
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,34.326480942873715,1.8483545334745388
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,102.70227966998684,45.954140572947175
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,190.51434841683994,45.47375390575148
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,55.77320389779443,152.19985953753172
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,159.33299093625598,163.96350567298822
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,63.988430485108985,110.76929298630746
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,51.02436628176517,31.23725248136051
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,136.82114135849318,60.26334853020474
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,154.2811988168872,83.14907822491462
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,2.6126707993785026,176.03618040528463
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,116.72017157027787,120.71169464409036
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,106.1806439674291,122.04283267960456
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,77.80145981662925,33.198993660249585
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,157.06354603424683,195.2351217395483
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,71.18414586838301,61.60366729829625
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,108.8056187834691,157.80748973559494
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,85.57164493999045,53.40474801475974
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,89.61033999862221,157.77983583565978
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,97.1235103814339,125.68502448893013
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,31.23620846345996,51.12247140399842
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,160.69177685418683,176.38884460872632
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,58.11848071889365,114.31184759995736
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,103.25915982480191,140.11751391936667
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,54.613655899785016,90.39207964586144
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,171.85667022192933,198.97115700578172
31453809010690,31453794010690,1,122,43.434000000000005,24.9936,0.45,6.018046,14.8708925683,0.00148708925683,11.915156989728448,73.69660208964362
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,190.12395744265947,61.05216686237067
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,72.85282284827343,34.74402974912252
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,177.39072757151703,2.548743960386335
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,171.7714894391617,16.70072008397345
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,114.76086168335709,17.082174593830768
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,29.51488914226148,42.759938878159545
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,140.82970752337042,177.37057254306345
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,188.95757180662667,120.81369304832157
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,163.86101703392282,26.23686509920724
31453820010690,31453794010690,1,122,36.068,23.4696,0.3,6.018046,14.8708925683,0.00148708925683,15.30621212587655,73.29404579767795
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,4.504693236832358,23.785675810708383
31453812010690,31453794010690,1,122,47.498,26.2128,0.45,6.018046,14.8708925683,0.00148708925683,146.17531908307615,68.68886326189549
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,182.60174527867238,39.29150365221483
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,144.472558882365,195.31353960712835
31453814010690,31453794010690,1,122,22.098,18.288,0.4,6.018046,14.8708925683,0.00148708925683,199.8771166211359,100.20548338820248
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,125.45972005373014,59.231941111010485
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,176.4459964256822,147.7204285394693
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,162.4050078101276,23.220682380348535
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,107.72178208164416,161.11703044940765
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,18.090109055158067,48.595748650020674
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,26.166608320226036,28.290594277629232
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,163.09638268929737,36.04740392124166
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,73.87477809180179,116.5786470651363
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,120.52819345975843,175.91266293144113
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,58.3423255129631,91.52963673941655
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,178.3058469475828,94.34721909617545
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,183.19927407983477,55.761274894732836
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,191.14106813533928,61.96787038864646
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,185.72735099692525,198.70445031421048
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,112.80340482999125,55.56423422483399
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,120.37597962778182,187.48217588117922
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,192.44953849150258,64.48698860300507
31453821010690,31453794010690,1,122,49.275999999999996,24.9936,0.5,6.018046,14.8708925683,0.00148708925683,165.28068579953703,39.658999840057895
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,126.16739673324844,51.5902565837832
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,87.94365640587843,55.489221468918636
31453807010690,31453794010690,1,122,33.528,18.8976,0.4,6.018046,14.8708925683,0.00148708925683,68.9443537823304,185.31761897877627
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,185.88845197305704,159.52145185530534
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,113.92883318007287,175.15624923439012
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,93.02122257995823,125.02459870949181
31453822010690,31453794010690,1,122,43.687999999999995,24.6888,0.5,6.018046,14.8708925683,0.00148708925683,48.53350982331468,84.35666210507064
31453816010690,31453794010690,1,122,22.352000000000004,16.154400000000003,0.4,6.018046,14.8708925683,0.00148708925683,31.09774647476977,166.21544374853096
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,108.1486913528052,12.502397445648782
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,198.9236641230983,6.534077413579209
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,91.88729175093285,138.54239356623182
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,125.03832061697659,18.127590804625648
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,170.33848576049868,6.339006613809173
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,183.6794213531728,167.15545338039306
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,73.22601435404484,51.088295138505416
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,32.71875781539811,123.10088106484747
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,194.26059535310713,199.438941720817
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,105.49793895456341,52.48153259136939
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,177.15585236197785,179.6719543750109
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,59.70123580406184,83.82837082588568
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,17.732681338972856,152.27171117973526
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,175.68043031952197,180.89968527653906
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,83.31267640523915,29.790920654811217
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,88.11551393173707,181.11098610978468
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,196.70770856988446,83.7274326315515
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,81.76853712930898,168.57125898273168
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,114.73592021825371,71.74429441132145
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,147.45822834685606,173.3320051129724
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,45.039687305737395,138.68228038440793
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,53.93958416536715,175.36757166280154
31453827010690,31453794010690,1,122,44.196,22.555200000000003,0.5,6.018046,14.8708925683,0.00148708925683,199.34041706573018,124.97006638144987
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,161.4289570225287,193.60224104371287
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,40.11929186343377,42.27192594779765
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,61.74782266579941,45.70566725889576
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,1.7442594823137592,45.076208440491584
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,76.96654249045811,90.4555078014585
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,180.22298513358857,178.53190272966356
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,80.26809320683466,69.79795192887252
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,151.80298398812056,35.45431653737556
31453812010690,31453794010690,1,122,47.498,26.2128,0.45,6.018046,14.8708925683,0.00148708925683,28.77458632218182,63.60627472518323
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,117.57894949294487,177.90052433451027
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,190.80878279852652,167.23350557671225
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,196.87680763379655,34.87952308254294
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,115.68077646171669,139.3537676358415
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,2.8637892229495865,37.48603097524672
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,167.9791285949394,27.935157961401092
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,146.94303712249078,177.38427985586728
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,4.936236547752193,131.54507857079957
31453829010690,31453794010690,1,122,27.432000000000002,18.8976,0.35,6.018046,14.8708925683,0.00148708925683,151.33237733334855,188.17877633900122
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,143.89966672088377,27.57132492859986
31453810010690,31453794010690,1,122,58.67400000000001,26.822400000000002,0.65,6.018046,14.8708925683,0.00148708925683,19.318558849031508,184.41983639417953
31453820010690,31453794010690,1,122,36.068,23.4696,0.3,6.018046,14.8708925683,0.00148708925683,107.27544923223296,175.13894952782212
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,109.77519549592346,61.25257452369157
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,178.97099292195884,135.44456547543376
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,88.62444788691226,144.50828734582345
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,111.83151200321701,155.79817533442005
31453814010690,31453794010690,1,122,22.098,18.288,0.4,6.018046,14.8708925683,0.00148708925683,110.18928825380937,190.7555826874626
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,103.87518731579455,71.12725455651909
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,170.63169642028873,161.45729221807483
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,189.32586391444624,116.17129797838619
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,182.9843977240444,169.41050345341003
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,39.290328710589286,93.5248136060763
31453810010690,31453794010690,1,122,58.67400000000001,26.822400000000002,0.65,6.018046,14.8708925683,0.00148708925683,173.59996999365848,60.01978227884093
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,63.55096410209653,192.73665368391312
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,2.562300433318665,32.1948970882016
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,106.62485569744086,7.698078528539121
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,18.8546320870816,176.8622094664928
31453820010690,31453794010690,1,122,36.068,23.4696,0.3,6.018046,14.8708925683,0.00148708925683,99.8616478958236,20.199642662413673
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,147.95508530617732,155.67899962930883
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,169.15501623553146,37.28495325473658
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,64.56267415635568,107.34305942606616
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,167.7607717762926,68.73972918306322
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,11.426029711087327,18.17044464724411
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,123.12428701158002,172.99945508215663
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,69.91394876173655,59.951638202266544
31453820010690,31453794010690,1,122,36.068,23.4696,0.3,6.018046,14.8708925683,0.00148708925683,109.7504087204641,100.23446381044417
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,38.38955846932788,79.69854114051049
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,46.2470356085561,65.97440013042302
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,167.2771444095331,45.858268568117055
31453814010690,31453794010690,1,122,22.098,18.288,0.4,6.018046,14.8708925683,0.00148708925683,159.51876679168475,23.622799418198916
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,170.8653775277571,18.13136002608062
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,95.67759390020312,183.61096934974512
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,132.42631385654198,51.31747880242226
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,91.63832507908383,21.25579362635419
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,49.82483154170036,2.2286534953852355
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,1.2395424112676467,44.02567203684058
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,183.96135114975098,148.49129871492198
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,139.42069754560222,78.91503237030845
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,156.36635963782345,189.39364881814402
31453812010690,31453794010690,1,122,47.498,26.2128,0.45,6.018046,14.8708925683,0.00148708925683,14.822709361300724,100.01335773964372
31453809010690,31453794010690,1,122,43.434000000000005,24.9936,0.45,6.018046,14.8708925683,0.00148708925683,176.58208666111568,156.36855113159885
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,29.3469198999875,178.34594352693287
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,168.608217196397,2.9478936383223076
31453834010690,31453794010690,1,202,3.302,3.6576000000000004,0.65,74.965282,185.2429600861,0.01852429600861,152.94405219709603,40.31765130631242
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,147.76364190954325,143.463756808871
31453816010690,31453794010690,1,122,22.352000000000004,16.154400000000003,0.4,6.018046,14.8708925683,0.00148708925683,137.43953621737123,179.63778342679012
31453813010690,31453794010690,1,122,16.764,10.3632,0.2,6.018046,14.8708925683,0.00148708925683,40.500342144555134,8.521788221689075
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,131.55818960057434,53.76044681034118
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,21.71806808725707,151.1185135052918
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,171.9234909038668,90.1402273115294
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,40.07414413530985,16.703614993964866
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,87.92106623233238,78.73854136683502
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,181.2088996825292,106.60771839131151
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,159.08546631507787,111.46132732634871
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,7.6244498553597495,75.00895524298323
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,97.70123339372734,80.13386373130528
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,105.02922756267313,151.65981996117213
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,167.0566405695241,16.127203679693668
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,119.39304250621765,191.79208854371012
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,13.18489073906437,189.75717247852583
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,83.9461688660264,34.14321394860813
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,132.0400745474431,111.40199976508616
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,197.60688865393163,100.78006109097902
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,76.81686029696407,32.41764397797255
31453823010690,31453794010690,1,122,7.8740000000000006,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,196.9186521127109,49.611168397630735
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,109.77217050070772,82.29578304772926
31453826010690,31453794010690,1,122,5.08,4.2672,0.25,74.965282,185.2429600861,0.01852429600861,92.75081030493087,115.58850662103524
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,83.08680156534483,134.96493769270376
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,115.8678921100772,141.10664614978364
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,85.7073064063442,10.848692426392482
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,76.69511871655936,50.388147415417265
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,195.6337991697834,61.55916985663068
31453831010690,31453794010690,1,202,6.096,4.572,0.7,74.965282,185.2429600861,0.01852429600861,98.90166718240472,121.13650296450662
31453817010690,31453794010690,1,122,33.274,23.4696,0.4,6.018046,14.8708925683,0.00148708925683,156.03773177783214,51.26362676375642
31453818010690,31453794010690,1,122,38.862,22.86,0.25,6.018046,14.8708925683,0.00148708925683,118.72715911046643,60.599728875112355
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,46.38631385151799,162.0991960386404
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,189.67361227351066,171.91377382858508
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,176.2613985857573,33.487168628096974
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,28.386679033703444,38.500149014457776
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,176.99646354126423,8.319538024309313
31453825010690,31453794010690,1,122,10.414,5.486400000000001,0.3,74.965282,185.2429600861,0.01852429600861,39.40279423328909,150.67004408670687
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,113.7226659150177,76.33023318981435
31453830010690,31453794010690,1,202,6.604,5.486400000000001,0.7,74.965282,185.2429600861,0.01852429600861,186.20304853932865,121.44817846128709
31453832010690,31453794010690,1,202,2.7940000000000005,2.7432000000000003,0.6,74.965282,185.2429600861,0.01852429600861,112.89863415435559,103.44097202804608
31453835010690,31453794010690,1,202,2.7940000000000005,3.048,0.4,74.965282,185.2429600861,0.01852429600861,42.32570140879752,139.0319507065469
31453824010690,31453794010690,1,122,6.8580000000000005,5.1816,0.35,74.965282,185.2429600861,0.01852429600861,52.99079041894148,167.52510702909598
31453833010690,31453794010690,1,202,4.064,3.048,0.75,74.965282,185.2429600861,0.01852429600861,135.71415241230574,179.26038897154478
